results/m27.t1.img_0046.jaz.stars.txt:1 27 2018/09/20 10:41:48.00 30 HD089021 14.9800 46.3080 12.4845 8.9536 12.3354 8.8683 0.1717
results/m28.t2.img_0038.jaz.stars.txt:1 28 2018/09/21 08:14:11.00 30 HD052973 8.8670 70.5920 -1.0312 -2.8739 -1.1073 -3.0272 0.1712
results/m28.t2.img_0046.jaz.stars.txt:1 28 2018/09/21 08:30:12.00 30 HD052973 11.7990 72.9590 -4.9842 2.1233 -5.1472 2.1752 0.1711
results/m28.t2.img_0016.jaz.stars.txt:1 28 2018/09/21 07:25:20.00 30 HD041116 12.5250 70.0210 -0.0940 3.3498 -0.2033 3.2181 0.1711
results/m27.t1.img_0043.jaz.stars.txt:1 27 2018/09/20 10:35:48.00 30 HD087696 10.5370 52.7420 1.9306 1.2628 2.0793 1.3474 0.1711
results/m28.t2.img_0027.jaz.stars.txt:1 28 2018/09/21 07:47:20.00 30 HD042995 14.1280 72.2670 -3.8148 6.0865 -3.9555 6.1799 0.1689
results/m27.t1.img_0067.jaz.stars.txt:1 27 2018/09/20 11:27:46.00 30 HD098230 5.2230 52.8810 1.7113 -7.6941 1.7863 -7.8444 0.1680
results/m26.t1.img_0026.jaz.stars.txt:1 26 2018/09/21 11:05:44.00 30 HD094334 13.9310 44.9980 -11.4321 5.9109 -11.5104 5.7635 0.1669
results/m26.t1.img_0008.jaz.stars.txt:1 26 2018/09/21 10:29:42.00 30 HD089758 12.1890 45.7120 -12.6739 2.9851 -12.6069 2.8322 0.1669
results/m27.t1.img_0061.jaz.stars.txt:1 27 2018/09/20 11:11:49.00 30 HD094264 8.3720 52.1790 2.8752 -2.3782 3.0410 -2.3930 0.1665
results/m27.t1.img_0055.jaz.stars.txt:1 27 2018/09/20 10:59:49.00 30 HD094264 6.5750 50.4620 5.7650 -5.3978 5.8242 -5.2425 0.1661
results/m26.t1.img_0011.jaz.stars.txt:1 26 2018/09/21 10:35:42.00 30 HD102224 7.5670 31.1030 11.6607 -4.7594 11.5479 -4.6383 0.1654
results/m28.t2.img_0034.jaz.stars.txt:1 28 2018/09/21 08:06:11.00 30 HD048329 13.8510 68.6760 2.1237 5.6236 1.9644 5.6663 0.1649
results/m27.t1.img_0051.jaz.stars.txt:1 27 2018/09/20 10:51:48.00 30 HD091312 12.5000 47.4800 10.6195 4.6783 10.7676 4.7509 0.1649
results/m28.t2.img_0023.jaz.stars.txt:1 28 2018/09/21 07:39:20.00 30 HD044478 11.1950 69.9400 0.0496 1.0876 -0.0822 1.1855 0.1642
results/m25.t1.img_0077.jaz.stars.txt:1 25 2018/09/21 09:34:36.00 30 HD095689 17.2860 20.4910 2.6617 12.5480 2.6672 12.3843 0.1638
